Genes,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
"Gene5219",12.4370064697227,3.06121085307658,0.570783571705546,5.36317267143735,8.18E-08,6.37E-05
"Gene5221",39.5614087352824,-1.31517841236245,0.493120914176366,-2.66705056417881,0.007652015831193,0.049995005112913
"Gene5230",3.08985823952144,2.74917807587438,0.935025507989617,2.94021719448633,0.003279822529355,0.030602316716532
"Gene5236",293.450017224007,-1.48467865594527,0.511942862312706,-2.90008664099392,0.003730595263691,0.032869092855253
"Gene5245",39.2059786844619,-1.64395337842509,0.616357859966503,-2.66720599379464,0.007648477642162,0.049995005112913
"Gene5251",9.29885401968346,1.7279466757249,0.6060919090625,2.85096476274974,0.004358679947895,0.0358768082116
"Gene5257",3.02420614476769,3.59767614838182,1.14367872549854,3.14570523012356,0.001656869031193,0.020018357762682
"Gene5258",157.22103878551,-2.22503431826634,0.681304338019516,-3.26584493023235,0.001091379970334,0.01540655300091
"Gene5264",118.597962576778,-2.06070611780622,0.628455461385368,-3.27900105007219,0.00104175248269,0.014977597040046
"Gene5265",14.1955952916664,2.35417507186131,0.544619188512037,4.32260765231793,1.54E-05,0.001334039459904
"Gene5270",24.6501541761236,2.20112263994616,0.729314972243074,3.01806863113807,0.002543912852489,0.026105049215086
"Gene5275",44.2677123181413,2.19691201188493,0.6205997302549,3.53998222168512,0.000400153987177,0.008190623929551
"Gene5282",3.68156827585457,4.6085803929782,1.15042431989103,4.00598310840189,6.18E-05,0.002699661635152
"Gene5283",19.0623882494783,-1.92007460909604,0.6409827103996,-2.99551700528558,0.002739800240522,0.027313141985729
"Gene5284",20.2943688264765,-4.22001309422259,0.810286875188402,-5.20804819063789,1.91E-07,0.00012998410233
"Gene5288",199.629976611732,1.66949908583826,0.454834683293808,3.67056239807425,0.000242017377664,0.006049324270133
"Gene5298",15.4421968175436,-2.3027031768852,0.667038876955109,-3.45212738933081,0.000556185071938,0.010102174856628
"Gene5303",272.073539136322,-1.59241056866101,0.534591465786257,-2.97874296649864,0.002894334592403,0.028173929296276
"Gene5305",37.362290038148,1.44792595718159,0.541062161031136,2.67608060859808,0.007448872717695,0.049253250838209
"Gene5328",9.89796634169085,2.66574963159326,0.628217572655931,4.2433541301992,2.20E-05,0.001643683592855
"Gene5332",16.2386938693765,-2.19934435266554,0.754443916031063,-2.91518601440347,0.003554765991856,0.032069403790768
"Gene5347",43.7228722364177,-2.1838494947978,0.531047717744383,-4.11234136185287,3.92E-05,0.002205931414963
"Gene5350",32.1598055270292,1.66970722309206,0.549474127777617,3.03873674606901,0.002375723556697,0.024847058849215
"Gene5351",12.9838127691455,-2.23257482285177,0.750130277438171,-2.97624944626474,0.002917974105486,0.028291887723832
"Gene5352",12.5357543357315,-1.9332024515479,0.633035650781156,-3.05386031444258,0.002259172455765,0.024043419358325
"Gene5355",27.2503754081043,2.91613622573358,0.643873033413168,4.5290547583196,5.92E-06,0.000768674136716
"Gene5363",6.05595984504648,3.12754994818102,0.827908856043653,3.77765007023443,0.000158315109615,0.004739884792799
"Gene5379",51.6950128512019,1.49702033833994,0.461579239206915,3.24325751936356,0.001181713498913,0.016260497110038
"Gene5381",310.926253568419,-1.6200881253217,0.597384981539439,-2.71196661346724,0.006688532918503,0.046593628878859
"Gene5395",12.2817936252383,2.2245743434509,0.604922047984427,3.6774562125204,0.000235571498482,0.005942727292723
"Gene5400",9.49246635463174,2.39574492816256,0.711507976726952,3.36713713201553,0.000759529095669,0.012391239647605
"Gene5401",21.8642815309642,-2.81538351961556,0.609201309024364,-4.62143379849988,3.81E-06,0.000593313506499
"Gene5407",36.6806829641601,-1.66139127167855,0.526505642979447,-3.15550515712783,0.001602204337936,0.01975206207559
"Gene5411",184.210287696522,-1.28761434098271,0.473356993120224,-2.72017601872775,0.006524717447671,0.045788744152126
"Gene5415",134.118297825114,2.09856035805992,0.586046917869089,3.58087431922763,0.000342446358838,0.007463960837227
"Gene5417",159.163264086873,1.46477010527624,0.465399646709612,3.14733824065447,0.00164764243077,0.01996267128498
"Gene5420",5.97348509517428,2.34468975048843,0.774129463926708,3.02880830629438,0.002455204166803,0.025434234800207
"Gene5422",6.12357079356193,2.9564630235765,0.813087933318487,3.63609260748732,0.000276804854124,0.006615393202289
"Gene5425",70.6185498683118,2.30960354951787,0.578834858701379,3.99009063603994,6.60E-05,0.002747296425848
"Gene5431",26.9248689224976,1.61087332730888,0.509322647917435,3.16277576482329,0.001562726503648,0.019521909616741
"Gene5436",4.85887230471621,2.28571601697847,0.788374053073349,2.8992785950628,0.0037402239626,0.032869092855253
"Gene5437",46.136156089777,-2.5636216224928,0.571869006819172,-4.48288260409858,7.36E-06,0.000911982365679
"Gene5442",51.3723917773286,-1.30493923295083,0.477411858053032,-2.73336158484333,0.006269146705318,0.0450667287563
"Gene5443",8.6974663513393,1.87796794666751,0.69001908712773,2.72161738957791,0.006496330777259,0.045693227602648
"Gene5452",1.94093445072836,3.64226478755752,1.24402470726404,2.92780743524611,0.003413613921723,0.031209366207165
"Gene5462",110.591203255985,-1.82171791245668,0.446826657914411,-4.07701259580091,4.56E-05,0.002390121197305
"Gene5466",42.682085086158,-2.07644419451948,0.472694626263275,-4.3927814685225,1.12E-05,0.001195677304205
"Gene5470",108.491699461732,2.42722036826822,0.597977876811899,4.05904710255983,4.93E-05,0.002418834405732
"Gene5487",16.3395284342143,1.98676307289854,0.564255933274274,3.5210317796212,0.000429871094439,0.008486839107233
"Gene5489",16.9589450699231,-1.70429487000785,0.626591282880991,-2.71994666470895,0.006529244669885,0.045788744152126
"Gene5490",18.884040937946,2.2136954248971,0.618725237979399,3.577832758409,0.000346455004372,0.007496361983231
"Gene5491",46.2040949393952,-1.39415615895761,0.507856557386791,-2.7451770360736,0.006047826248973,0.044175074035731
"Gene5496",418.172942950176,-1.37487319221391,0.506806421903185,-2.7128172272382,0.006671389196432,0.046545966365374
"Gene5504",53.5428303065634,1.33462939800062,0.480951116462666,2.77497931144573,0.005520521949122,0.041663883796072
"Gene5505",28.0140244351151,1.3482862653989,0.501604422330358,2.68794732537448,0.007189273654421,0.048423179410307
"Gene5516",412.822180258296,-1.38750978378601,0.511779299908263,-2.71114870029859,0.006705054913797,0.046593628878859
"Gene5519",1.75092041956401,3.12096898902189,1.14678725479429,2.72148907827,0.00649885325602,0.045693227602648
"Gene5520",190.924146254559,-2.19182961589776,0.617938732477043,-3.54700150791922,0.000389642361107,0.008042277369974
"Gene5531",18.5741212601709,1.89092565973268,0.596495191255723,3.17006019068144,0.001524073630773,0.01917939310411
"Gene5537",12.8410395426263,-2.47802189929009,0.787381262326622,-3.14716899912987,0.001648596454073,0.01996267128498
"Gene5539",18.1106824856066,1.79166011675201,0.595128580436674,3.01054289047483,0.00260781114445,0.026415128483325
"Gene5546",14.3946367036283,-2.60008635711112,0.733447408037739,-3.54502085441597,0.000392582024293,0.008072375284425
"Gene5552",110.950793847188,-1.54593066940512,0.545022479913347,-2.83645303887449,0.004561768645401,0.036879936719272
"Gene5554",32.9396062859067,-1.92163155758306,0.718743222170451,-2.67359955309233,0.0075041999289,0.049384523445138
"Gene5561",27.35543599722,2.15799386452445,0.621617540955386,3.47157813662683,0.000517408731124,0.009688522941217
"Gene5563",26.3681767491333,1.78792293953221,0.627913654119781,2.84740254938164,0.004407758691519,0.036062878543676
"Gene5574",20.6601519918986,-3.44819809503327,0.74229643705168,-4.64531139167141,3.40E-06,0.00056069199199
"Gene5577",110.518990536137,1.77722197472893,0.560444477154123,3.17109374286901,0.001518661262405,0.01917939310411
"Gene5597",116.277499040338,-2.11145841552192,0.508690155184374,-4.15077507202125,3.31E-05,0.002110954293743
"Gene5603",63.4268020183051,3.14475429316383,0.642620476297418,4.89364159586531,9.90E-07,0.000283884399418
"Gene5620",20.8053629767127,1.40884773093694,0.503490387736813,2.79816212037276,0.005139430930513,0.040064033104957
"Gene5622",131.307373820686,-1.6398532307157,0.457016030440917,-3.58817442165784,0.000333001494527,0.007376118470231
"Gene5624",33.444486020666,1.38479073496384,0.481497246311429,2.87600966687183,0.004027373775663,0.034384727972648
"Gene5633",50.3266928079195,-1.34763179216969,0.477517981489323,-2.82215925768194,0.004770148258455,0.038112225601645
"Gene5643",3.28995579787125,3.24412883525268,1.06584161861531,3.0437250512579,0.002336685928754,0.024580312018883
"Gene5645",1.93705570786836,3.28000736848888,1.1473475601631,2.8587739952335,0.00425281658905,0.035325606088007
"Gene5660",193.689936561715,-2.00076354617253,0.526410851329004,-3.80076425309489,0.000144250492564,0.004533137512709
"Gene5661",703.612912918969,1.81996661519474,0.505228816383335,3.60226209625753,0.000315460062136,0.007162257827418
"Gene5667",10.727501198474,-2.09694725162181,0.568256436883949,-3.69014254043558,0.000224128430057,0.005779437827174
